user_id,item_list
436, 6198 19089 17723 20146 23600 20095  7494  1410 11900 19709
437, 2665 20146 25342 11558  8894 25407 15691  8097 13294 12158
438, 6579 12239 15366  8314   519 13592 19812  9401  9503 20873
439,23154  2426 25407 10594 17156     5  9322  1583 21920 23001
440, 3203 24000 18386 24779 21259 10915 16028  3962 18070 12221
441,10269  9337 25675  9438 14373  3599 23457 18872  6767 10788
442,10946  7823 10727 16772  7006 19468  9673 15729  8990 17111
443,12914  8097 17819 22880 11721 15691  8990  1240  4878 13792
444, 7624  5078  1816 16388  1714 18107 22485 17963  4479   722
445, 7736 13294 22445 18317 16651 18984  9089 23756  8894  1068
446,14684 20308 18419  1714  4257 15363 22653 18512  5581 11737
447, 9079  3168  4270 23532  3575 14416  5478 15484 13305  1808
448, 3469 12742   562  6674 20864 11741  4528 14220 22300 25562
449, 8544 20496 17322 15544  1639  2868 24410 18804 14456 13764
450,21236  8070  3701 14826 15325 11784  7686 25373  9086  9782
451,25407 11533  2426  3737  8860 20974 23154 19875 10594  2492
452,10269 25675  5942 22554 12061 10786  9851 23799 19089 24894
453,18722  3341 24069 22045 24618  7153 11602  6725  8826 10018
454,18793   497 19627  6062  3037 10162  8578 20300  4936  5032
455, 9438 25675 12061 13433 12087 13552  4025 13118 10335 24199
456,19874  4502 14684 15363 24355 24484    57 17820 20308 16365
457,17820  5412  4803 24109 10807    57  6897  1863  4668  6246
458,25459  2249  4385 21889  8298 12617 15374 14330 17675 19792
459,25407 16772 17229  8990 13226   484 23154  2426 15691 10594
460,25407  2426 23154 18452 23141 13711  1583 12601  9555 11340
461,19393 22617 11730 25668  9558 23890  1863 15679  1947  4603
462,24093 16857  3552  4803 15764 15125 18122  3274  5412  9187
463,24075 25675 10786  9851  5942 10269 22554 25693 15564 18293
464, 2420 10567  5167  8947 20771 18095 25347 17453 10777  7050
465,24093  8304 15764  8064  5412 18122 18569  4803 14865 24601
466,16897   245 23255   201 17919  2953  3631 17680  6509  9475
467,12061 25675 10269 10786  9438 21691 22554  5942 19874 18293
468, 3037  8709 20300  9662 13609 11975 15778  6689  7611  9716
469, 6547 17065 22830 19781 21975 24527 11731  7349 15040 18692
470,25407  2426 10594 18419 14684  6734  9555  5952  5581 19874
471,13497 17720 24075   444 15636 16489  9438 13763 10269  7795
472, 3395 12357 24461 19517  9032 13362 21997 16594 22009  7549
473, 5899 21929 22161 20089 11762  3241  5735 15927 13663 20734
474, 3612 16624 23766  8168 17481   848 17055 24583  8869 22245
475,19089 20146 20095  7494 19480 17723 23600 19709 16630 13490
476,25356  4352 13159  2608  7430 20182 16954  2369  7679 20894
477,24173  3418  6279  7117  3971 16962 12717 24075 10464 11854
478,10672 13515  9945 11537 16852  8816  5399 17284 13117 22226
479,22548   497 18793  9662 13609 15559  9769 16301 13424  6689
480, 7709 15925  1479  4397  6684 24735 23074 12033 21947 14686
481,11533 19875 20974  4541 25133 25076 13586  5952  1573 25407
482, 4912  1863 21953 12004  5737 15712 20711  6947 19049  4030
483, 2333 11792 23711 23536 13541 21854  5717 18190  4620 15459
484, 2426 10594  9555 15691 10834  6734  1583 10981 18392  7991
485,24423  8886   823  4351 18759 13994 12638  1011 22121 13619
486, 5491  7117   203  6518  4487  3418 16256  9381 16962   255
487, 7063 19089  1068 16630 23600  6198 11900 22406  3570  7908
488,24075  9438 15052 19691 25675  5942 19089 19707 12061 22554
489,10347 17483 22817 24199 11055  9463 18530 12014 21448 10298
490, 1898  4341  6264 10175 25063 10685 25072 19691 16968 18580
491, 9851 19480 12061  1863 19524 10979  7992  9284 23711  8560
492, 9851 24075 10786 25675 13363 11792 16500  9438 23711   773
493,25314 15648  2016  1158   379 24887 14609 25509  9541 16736
494,23154  8097 21909 10834  2426  9701 12914  9301 10594 22517
495,  484  2001   868 17029  1396  8826 16897 18973 19596 21359
496, 8102 12321 16169 10914 14838 21204 19618 14720 18366 14943
497, 9438 12061 22554  9851  2426 15691 19089 18293  7494 19401
498, 2426 25675 19089 10269  9555 23154 10834 20146 22554  8097
499,15263 20322  1857 19869 18820  6202 22886 17566 15261 22934
500,20553  8395 22789 17637 19915  2459 12952  9371 15781  2835
501,23059  5630  1742 16426 12654 25693  2947  9234  8328 19475
502,25175 21683 20648  4019  1515  9534 24481  2550 21287 11735
503,23568 12061  1863 24075 11730  4927  7601 21552 22617  2665
504,24075 12061  9438 10269  5942  1863  9851 18293  9591 10786
505,23086 21373 25834 12321 19823  7946 12759 11527  3775 23670
506, 5746 24005 11441  5717 18190  4620 25097 22359 11764  7043
507,23975 17470  7836 24653 25355 17855 20520  8345  1837 11576
508,16743 16651 15927  7851   681  1068 23839 22390 24645 11722
509,13686 14253 24444  8987  4289 19220 19705  3905  2579  7512
510, 2426  7494  9555 15691  6327 20095 19089 18930 16630 23154
511,18987 25205  6717 24576 16282 23270 18895 18757  7831 12715
512,12230  5915 15869 13343 25839  3177 20212  5446  1205 20857
513, 7494  2533 19480  8431 23481 16630 23627 19525 17723  8894
514,25407 10594  9555  1583 10834 15691 17156  6878  2492  9701
515,23510 22056 22332  3298 25009  5609  2072 20199    53 19854
516, 5381 18996  3849 12973 24431 16890 21647  4691 22500 16492
517,13797 17162 19480  8538 14291   999   878 23258   612  7277
518,13541  5717 18190  6088 12341  4620  2868 10450  9284 18528
519,25675  9438 17517 18149  1373 22011  5032  8987  7568 15234
520,23510  2919  2507 20199 22332 15988 25009 23621 23638  5078
521, 1209 18045  9713 17106   599 15679  6115  7083  2861 11284
522, 5078  2459  1801  8395 16324 16560 10364 20367 11852 11603
523, 7553 10951 21395  3913 18059  3551 18924  4296  3485 10781
524, 2238 10396 10280 10377 24481 25438   248  5144 10187 13138
525, 7494 19089  8894  9438  5044 20095 16630 17723  2665 18317
526,19089 22121 25407  5044 16630 12409  8894 23600 17723 18984
527,12841 10090  4538  1579 24839 10399 17374  6786 18533 21197
528,24075 12061 22554  9851 10269 18293  7266  5942 12801 19401
529, 3498 12443  6998 15826 19391  9202 11651  4680 20201 17624
530,15176 24156 24361 15381  7741 13026  2145  9453 23098 12874
531,24220 10488 13294 25151 22998 25545 17697 17874 15196  3969
532,14684  5078  2841  8395 19874 24711 17643 16324 23992 11242
533, 3326 17366 23788 24134  4102 19369 12181  1531  8237 22772
534,17070 16394  4257  5112  1345 14554  5581 24577  2429 10587
535, 8937  8544  9851 15830 11384  9243   477 24343 12734 24075
536,16083 23711 12061  9029 15034 21854 11792  2333  5717 10450
537,24355 18419  4502 19874  9079  4257 18778 10418  9477 16394
538,23154 10594 25407  2426 17156  1583 21920  9322 10834 10792
539,25407 10594 23154 10834  9555 10908  6734 18392 11834  3230
540,10746 21212 13445  6987  7990   569 21258 14505  8412 22153
541,17277  7075  5231 15830 14607  3169  3289 14291  4279  9339
542,11833 16053 22261  7061  4633 21750  9304 21408  9525  9559
543,19355 16241   890   678 24014 11848 20974 22010 23086 15381
544, 1770 16993 24002  4868 10598 12578 11997  3071  8839 11837
545,23981    43 25239 23255 25257 24885 14390 17561 16897 12327
546,19089  7494 16630  2665 23481 12409 23600  3165 14291 20095
547,25020  3479  9095 10391  1911  3299  6765 19972  4463 23713
548,22481  6414 13449 18122 15881  1477 19751 22845 24284 23889
549,21724  2320 14670 10780  1016 24756 19439 24561 13030  2882
550,11533 13586 19875  3737 13663  2789 20974  4541 25407 17709
551, 9591   829  8251 13628 19047 24313  1947 25967 11549 25668
552, 4405 22876  4962  7545 16064 21255 25074 21055 22795  3166
553, 2426  6327 15691 23154  9555 10834 23141 10594  4711  1583
554, 4714 13738 21491 24842  1342 12373 10720  2194  2835  3362
555,14863 21527 23628 17320 20963  1032  3565 15709  2798  5562
556,11792 24075  5717  6239 13030 23711  6517  9284 19588  2333
557,10997 19505 25866  1122 14693 18090  2117 19566  6243   645
558,20524  1876   881  8865 19043  3075 21149 15340 11312 17780
559, 3966 20228 22116 20094  9407 13552  1959  9170  8622 11623
560,10295 14996   485 19544 18782 11323 23362 20458 11646 11437
561, 3587 24355 13320 25348 16562  8003 22347 14571 15146  7741
562, 8431 18930 25407 20095 11091  7494 19480 12409 23481 23600
563,15562 12816 24567 17181  4996 25036  1302 17509 21184  9878
564,10269 25675 25407  9438 19089 12061  4952  9851 22554  5942
565,18689  1307 21524  4171 13992  8466 10569 24098  2457 14208
566, 3931  1738 22298 21793 22570  7222   573 13655  3455  8994
567,24546  8703 21617 11055  2587  4805 10347  3173 13810 17915
568,16641  7965 18859  8896 24475 18499 12227 16712  8331 18065
569,17209 12050  8316  4980  8037  9322 25407  2118  8309 11533
570,23483   217  6108 13427 15518  9582 19856 12918  1611 23234
571,24075 12061  9851 18190 15327 23711 13014 12341 11792  9284
572, 3812 12844  9992  1685  9620 20999 17884 10640 11622   983
573,25872  2426 23154  7307 19994  5959 10594   484 16496 10968
574, 1863 20017 15735 24405 10122 20911 19639  2658  9591  5521
575,11357  1566 21284 24444  4825  6974 11925  3905  4444 19220
576,19874 24355 18419 10418 22653 20308  5581  5078 12214  6892
577,11169  3641  9155  8955  8826 20644 11848  4944 25649 19489
578, 9973  7248 24653 16447 25355  8904 24746 25253 13197   690
579,25596  5952 19875  6708 20974  6212 13503 14660   654  2655
580,11365 12910  5398 16577 16772  3768 13358  2640  3428 11788
581,21030  3142  1987 20232 16471 20290 23373 17865 20518  5327
582, 8686  5487  4620 11716  9284 23258 16878  2641  3835 23536
583,20095 18317 20146  8894 16630 23600 12409 19709 15691  5044
584,25407 15169  9683 12214  8097  3580   654  8860  5952  2118
585,21988 10887 20486  2641 14220 12092  6016 12056 20496 16112
586,11692 25407 22840 20366  6450 16169 24471 22774  7865  8102
587, 4770  5179 14878  6509 20684 24512 15180  8688 23117 17107
588, 5717  4620 13541 15145  2333   454 11792 15335 23536 23711
589, 2426 23154 10594 15691  6327  9555  1583 10834 17156  9322
590, 7836 19792  3070 18751 12236 12375 13233 25841 12342 17557
591, 8868 16873  7981  8295 21784 12454 22891 17586 13388 13763
592,24075 14684 20095 19874 23600 19709 12409 17723  5044 16630
593, 3469   562   878  4155  5489   462  1387  4320 11715  6996
594,  292 17546  6208 15196 14684  5150  9511 18419 24655 24125
595,16630 19089 16651  8097 18930 13928  7063 19709 12409  7908
596, 3790  1317 15566 20293  7835  2433  3677 13327  9691 15393
597, 5717 11792  4620 23457 25675 13541  9284 20750 23127 25028
598, 2426  6327 16772 15691  1583  8990  9555 23154 23141  5044
599,14684 19874 20345 20308  2835  8395   359 24711 17637 11700
600,11295 19089 18317  5044 23600 24847 24075 18173 15691 20146
601, 7494 23600 20146 20095  5044 19480 17723  2665 25407 16188
602,10411 11798 14345 15837 20488 11771  8408  8027  2949  6748
603, 8709 22835   497 24008 18793 13609 23328 18649 20333 11506
604, 2507 13194    53  6253 11449  7223 23802 11303 16885 19907
605, 3804  1158 20760  7257 25314 24561 18872 14220 18190  2016
606, 9771 22293 20749  5799 11395 19935 11390  3554  2356  2243
607,10747 11871  5147 25170 17664 12271 21674 14573  8295 11823
608, 7883 11832  9657 10418  4502 19874  8863 21812  9570 14684
609,11083  8544  8769 24075 12061  9327 18293 17739  9851 25675
610, 6828 11061  8699 14872 16555 20252  5235 23946 24639 12343
611,18962 12065 24199  7028 13810 12643 10347  8401 12565 11055
612,12696 16931 23433 12809 16512 18486   974 15026  4002  1359
613,13764 14593  6674 16767 10384 10887 18893 20401 19922 20933
614,15190 22608 12468 11148 12078 18389 12363 15417 18395 24235
615,14769  2646   292 13403  5259 15144  1455  4097  6123  4919
616,11465 10364  9615  6749 16560 11736 21554  3448 19678 13384
617,13552 24033 23534 18886 22701 21071   913 21567  2422  7319
618, 3557   359 14518  5078 10269 16164 22340  6150 23348 22789
619, 7806 18968 18874  5275 11929 10637 21966 20594  4993  4185
620,  305 22624 21521 19824 11566 12274 13617 11813 25451 21416
621,11129 23448  9591   829  9558  1810 15143  3970 17820 24417
622, 2040 20611 15571  4621 19244  4385  1055 20457 25254 21463
623,13231  3456  8558 14315   557 23109  8987  9358 22982  4825
624,13415 15501 21047 24962 14556  9914  3399 24418  6865 11347
625, 8396 25795  3822 25549 19263  5844  8084  9774 13954 18276
626,19089 17760  7601 22617 15143 12409 16630  2665  1600 13352
627,11658 19089 18984  5522 19525  7494 24209 11091  8894 21381
628, 9282  3668 15447 24591 14220   562 21614 12742 18146  5546
629,15113  8524 15323 19393 19295  8544 24596  1504 25967  2910
630, 3299 16882 21852  7979  4463 14341  1911 22811 25651  5704
631, 9733 13136  8316 12050  6734  4980 11340 11991  1056  9322
632,21480  6007 13837  4052 10579  9582 22212  3521  5651 23728
633,21674  4218 17664 13763 19518 22676  5051  4790 16489 20460
634, 2838  6828 14625  6861 11061  8699  6879 18129  8180  5235
635,16538  4502 14684 19874 17668 24355 10418 19730 18512  1217
636,12627  8052  9855 24950 14568 23634 15571  5989 16216  6901
637,11730 23909 13797   525   444 13525 13615  5832 15714 11363
638,24410 20321 21583 20148 21552 14023 24621 18274 12543 18696
639,16362  4411 22565 25459 22983  1984 15571 15374  6901 17452
640,19626  3867 13711 10294 21375  5631 12713 18091  6698 23331
641, 9276 10494 13666 10057 11640  9141 19963 17155 16414 11216
642, 1134 14433  1801 19260 25956 14995 20818 22259 10510  1037
643, 5032 22835 18793 20333 13609  7267   497  9716  4936  8709
644,13686 16521  4825 13842 23600 12414 11618 14009  2122 12425
645, 6088 15459 13541  2333 23536 19114 18190 22646 23711 11792
646,25407  7727  2426  9555 12818  8097  5044 10834 20146 23189
647, 7494  8740  8431 19525  9027 13336 22558 23481  6994 16630
648, 6843  6259 19431  3119  8060 10724 14416 16851 12814 21697
649,11150   605 16252 14567  2041  2402 23684  6436 11193  1626
650,22800 14723 19945 11949 12709 11238  2667 24132 10697  5982
651, 9438 25675  7494  2426 20146 12409 19709 16630 23600  2665
652, 9591 18122  8560  1863  2642 25675 24328  7338 13764  9018
653,19089 19709 20095  7494 12389  5522 20146 12409 23600 16630
654,  839   613 25478 22730 19704  7007  2869 18380 23568  4838
655,13136 11340  4980 25407 12050  9322  2426 23154 22651 17156
656,17870 10719 16778 11388 23278  7980 17634  7532 16904 12251
657,10269 25675  9438 12061  9851 22554  5942 10786 23799 25548
658,22469 14115 18317 15709 14028 19393  6129 13560 25485 24879
659,20371 17948 15415 19874 24355 11359 17170  3556 13973 22700
660, 6734 23154  7677  9597 25171 23001 18465 25407  9122 22187
661,19766 15010  5577 25758 24679 19944  9868  5402 15388 24908
662,10557  1588  5964 17666 14974 10269  1858 12242 18118 22659
663, 5957 23156 17456  6146 17877  5756  9438 22554 19919 10588
664, 7086 25430 24002  3605 13065 13294  1770  9585 13293  3758
665,17723  8894 16630 23600 20095 19709  2665 23481  3165 19480
666,21935 24561 13958 17079 25335 13947 14083 18163  2910  5717
667,16282 25631 20284 10035 16630  5044 25407 16482 15691  8097
668,  902  2304  2835 22006 14684 18994  8395  8394  3913 14219
669,15235 25407 17789 13834 10364 16560  8151 21105  9791 10209
670,  332 14339  9098 14869 15307  8781  3746 17802 24420 15022
671, 1008 10020  6819   364  9410  1855  5382  1459 21563  2224
672, 1366 17074  4203 23004  3630 19243  1573 20656   290  2876
673, 4055 15709  7842 11731 20897 25481 15759 10530 16142 11796
674,23080 20526  8740 11900 20894  2369 19720 13159  3397 23572
675,10269 25675  9438 12061  9851 22554 13226  5942 10786 23799
676, 2426 22121 20146 15691 16630 19709 23154  7836  8894 19792
677,10269  5562  9438  8158 21527   817 18300  5942 15709 25740
678,14311  8544  1639  9243 15489 18150 23299  8970  4927 24142
679,23536 13541 11792  2333 18190 23711  6088 18528 13030 21854
680, 1114 18330   942  9243 14850  3185  8550  2137 13520 24167
681, 5469 21061 21796  4147  3803 13294  6164 22189  1064 13887
682,16775 14848 13968 15109  2369 16107  9224 19903 16752   693
683, 3744 21061 14141  8986   588 22121  1846  1064   502  5469
684,15691 11533  5952 10834 25596 23154 19875  4541  9555  2492
685,17421 20176 22419 12519 20031 10350 18591 24751  3980 11812
686,15157 20321 19670 21644 17012 15363 22500 22892  6612  6329
687,19089 14895  2665  9602  7494 17723 19709 13797 23600 12409
688, 1810  9703 19382 11366   508 23375  9542 10413 24883 24557
689,21579  6047 13563 18686  3188 15556 12426 15470 20192  8599
690, 9425 19089  8316  8740 18975  9361 16482  4839 16282 24128
691,17464 17053 15234 11698 19629   678  1289 13842 14945 19263
692,19004 19705  9530 11357 14253  8987  2464 20967  9679 13686
693,22121  8375 15093 24379 11295 22464 11162   681  6492 20696
694,23909 16471 11730  9339 20108 15714  5746 16537 19910 15327
695,16816  2896 22263 15056 13603  3890 20055 13291  3795 14623
696,20325  1282 14396  3184 11969 11832 11436  2835 18661 18352
697,19089 20565 18751  8894  9609  2665  7494  3070 13615 19525
698, 6453 19393 15113 21346  1863 25106 10736 19047  9558   829
699, 8097 11533 19875  3737  5952  8410 13586 25407 12914 15169
700,15566  9072  9691 23482 22757 10278 13340 18554  3352  6111
701, 6878 25407  2426 10908  6568 10834 12050 18392 21920 23154
702,24075 12641  9438  7117 25675  1989 20894  5942 20373  3350
703,25407 23154 10834  2426 10594 16928 23141  7991  9446 16906
704, 8089  5994 21936 18696 17819 24597 20669 19150 23253  2901
